Year;"NCM Code";"NCM Description";Country;State;"Economic Block";Via;URF;"US$ FOB";"Net Weight";Quantity
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";9008;2875;1180
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United States";"Rio Grande do Sul";"North America";"VIA NAO DECLARADA";"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";7298;1521;869
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"São Paulo";"South America";RODOVIARIA;"0910600 - FOZ DO IGUACU";5902;9755;6584
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"São Paulo";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0910600 - FOZ DO IGUACU";5902;9755;6584
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Estonia;"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";4916;2097;1080
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Estonia;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1010500 - RIO GRANDE";4916;2097;1080
2007;22042900;"Other wine, grape must, fermented to added alcohol";Cuba;Pernambuco;"Central America and Caribbean";MARITIMA;"0517600 - PORTO DE SALVADOR";4788;2352;1260
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"South Korea";"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";4650;1012;450
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Suriname;"Rio Grande do Sul";"South America";MARITIMA;"0817800 - PORTO DE SANTOS";4603;2700;402
2007;22042900;"Other wine, grape must, fermented to added alcohol";"Czech Republic";"Rio Grande do Sul";Europe;MARITIMA;"1017700 - PORTO DE RIO GRANDE";4521;951;336
2007;22042900;"Other wine, grape must, fermented to added alcohol";"Czech Republic";"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1017700 - PORTO DE RIO GRANDE";4521;951;336
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United States";"São Paulo";"North America";MARITIMA;"0817800 - PORTO DE SANTOS";4500;7190;6750
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Santa Catarina";"Southern Common Market (MERCOSUL)";"MEIOS PROPRIOS";"0145300 - PONTA PORA";4379;3960;3960
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Santa Catarina";"South America";"MEIOS PROPRIOS";"0145300 - PONTA PORA";4379;3960;3960
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Belgium;"Rio Grande do Sul";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";3751;1077;1077
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Belgium;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";3751;1077;1077
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Ecuador;"São Paulo";"Andean Community";MARITIMA;"0817800 - PORTO DE SANTOS";3585;2700;2700
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Ecuador;"São Paulo";"South America";MARITIMA;"0817800 - PORTO DE SANTOS";3585;2700;2700
2007;22042900;"Other wine, grape must, fermented to added alcohol";Bolivia;"Rio de Janeiro";"South America";RODOVIARIA;"0230151 - BRASILEIA";3550;4985;4985
2007;22042900;"Other wine, grape must, fermented to added alcohol";Bolivia;"Rio de Janeiro";"Andean Community";RODOVIARIA;"0230151 - BRASILEIA";3550;4985;4985
2007;22042900;"Other wine, grape must, fermented to added alcohol";Paraguay;"Rio Grande do Sul";"South America";RODOVIARIA;"0910600 - FOZ DO IGUACU";3497;7130;7130
2007;22042900;"Other wine, grape must, fermented to added alcohol";Paraguay;"Rio Grande do Sul";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0910600 - FOZ DO IGUACU";3497;7130;7130
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Santa Catarina";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";2958;214;108
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Santa Catarina";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";2958;214;108
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Sweden;"Rio Grande do Sul";Europe;MARITIMA;"1017700 - PORTO DE RIO GRANDE";2448;919;360
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Sweden;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1017700 - PORTO DE RIO GRANDE";2448;919;360
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Dominican Republic";"Rio Grande do Sul";"Central America and Caribbean";MARITIMA;"1017700 - PORTO DE RIO GRANDE";2430;581;120
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Luxembourg;"Rio Grande do Sul";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";2033;785;551
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Luxembourg;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";2033;785;551
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"Rio Grande do Sul";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0817800 - PORTO DE SANTOS";2020;839;450
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";2020;839;450
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United States";"Rio Grande do Sul";"North America";AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";1744;85;52
2007;22042900;"Other wine, grape must, fermented to added alcohol";"United States";"São Paulo";"North America";MARITIMA;"0817800 - PORTO DE SANTOS";1500;1725;1200
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Angola;"Rio Grande do Sul";"Africa (minus MIDDLE EAST)";MARITIMA;"0920600 - ITAJAI";1399;2925;280
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Czech Republic";"Santa Catarina";Europe;MARITIMA;"1017700 - PORTO DE RIO GRANDE";1357;180;40
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Czech Republic";"Santa Catarina";"European Union (EU)";MARITIMA;"1017700 - PORTO DE RIO GRANDE";1357;180;40
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"São Paulo";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0145300 - PONTA PORA";1090;877;877
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"São Paulo";"South America";RODOVIARIA;"0145300 - PONTA PORA";1090;877;877
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"São Paulo";"Central America and Caribbean";MARITIMA;"0817800 - PORTO DE SANTOS";1030;810;250
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Cuba;"São Paulo";"Central America and Caribbean";MARITIMA;"0817800 - PORTO DE SANTOS";330;317;317
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Australia;"Rio Grande do Sul";Oceania;MARITIMA;"1017700 - PORTO DE RIO GRANDE";281;60;10
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";150;78;78
2007;22042900;"Other wine, grape must, fermented to added alcohol";Angola;"Não Declarada";"Africa (minus MIDDLE EAST)";AEREA;"0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO";62;8;3
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Italy;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";60;9;9
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Italy;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";60;9;9
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Togo;"São Paulo";"Africa (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";11;11;11
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";France;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";11;11;1
2007;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";France;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";11;11;1
2007;22042900;"Other wine, grape must, fermented to added alcohol";"Dominican Republic";"Rio Grande do Sul";"Central America and Caribbean";MARITIMA;"1010500 - RIO GRANDE";8;20;2
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Rio Grande do Sul";"South America";RODOVIARIA;"0910600 - FOZ DO IGUACU";624434;1584291;1584641
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Rio Grande do Sul";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0910600 - FOZ DO IGUACU";624434;1584291;1584641
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United States";"Rio Grande do Sul";"North America";MARITIMA;"1010500 - RIO GRANDE";475496;290785;65956
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Switzerland;"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";304391;130833;67504
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Russia;"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";131144;214200;214200
2006;22042900;"Other wine, grape must, fermented to added alcohol";Japan;"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";MARITIMA;"1010500 - RIO GRANDE";129418;218641;218641
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Czech Republic";"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";101980;23672;11703
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Czech Republic";"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1010500 - RIO GRANDE";101980;23672;11703
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1010500 - RIO GRANDE";75650;33653;12255
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";75650;33653;12255
2006;22042900;"Other wine, grape must, fermented to added alcohol";Paraguay;Paraná;"Southern Common Market (MERCOSUL)";RODOVIARIA;"0145300 - PONTA PORA";64372;94910;86745
2006;22042900;"Other wine, grape must, fermented to added alcohol";Paraguay;Paraná;"South America";RODOVIARIA;"0145300 - PONTA PORA";64372;94910;86745
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;Paraná;"South America";RODOVIARIA;"0145300 - PONTA PORA";51786;64202;18914
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;Paraná;"Southern Common Market (MERCOSUL)";RODOVIARIA;"0145300 - PONTA PORA";51786;64202;18914
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";MARITIMA;"1010500 - RIO GRANDE";48793;38265;38265
2006;22042900;"Other wine, grape must, fermented to added alcohol";Japan;"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"1010500 - RIO GRANDE";44740;63750;64289
2006;22042900;"Other wine, grape must, fermented to added alcohol";Paraguay;Paraná;"South America";"MEIOS PROPRIOS";"0145300 - PONTA PORA";43027;69211;69211
2006;22042900;"Other wine, grape must, fermented to added alcohol";Paraguay;Paraná;"Southern Common Market (MERCOSUL)";"MEIOS PROPRIOS";"0145300 - PONTA PORA";43027;69211;69211
2006;22042900;"Other wine, grape must, fermented to added alcohol";Belgium;Pernambuco;"European Union (EU)";MARITIMA;"0517600 - PORTO DE SALVADOR";39600;53196;29700
2006;22042900;"Other wine, grape must, fermented to added alcohol";Belgium;Pernambuco;Europe;MARITIMA;"0517600 - PORTO DE SALVADOR";39600;53196;29700
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United States";"São Paulo";"North America";MARITIMA;"0817800 - PORTO DE SANTOS";38390;32370;31890
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";France;"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";34838;17010;17010
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";France;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1010500 - RIO GRANDE";34838;17010;17010
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";34670;13975;7233
2006;22042900;"Other wine, grape must, fermented to added alcohol";Russia;"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";33600;120000;120000
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Santa Catarina";"South America";RODOVIARIA;"0145300 - PONTA PORA";30770;32911;25443
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Santa Catarina";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0145300 - PONTA PORA";30770;32911;25443
2006;22042900;"Other wine, grape must, fermented to added alcohol";"United States";"Rio Grande do Sul";"North America";MARITIMA;"1010500 - RIO GRANDE";26120;26338;23508
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Netherlands Antilles";"São Paulo";"Central America and Caribbean";MARITIMA;"0817800 - PORTO DE SANTOS";24419;19116;19116
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Santa Catarina";"Southern Common Market (MERCOSUL)";"MEIOS PROPRIOS";"0145300 - PONTA PORA";20014;21050;21050
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Santa Catarina";"South America";"MEIOS PROPRIOS";"0145300 - PONTA PORA";20014;21050;21050
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Kenya;"Rio Grande do Sul";"Africa (minus MIDDLE EAST)";MARITIMA;"1010500 - RIO GRANDE";15069;10600;1289
2006;22042900;"Other wine, grape must, fermented to added alcohol";"United Kingdom";"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";14904;24193;24193
2006;22042900;"Other wine, grape must, fermented to added alcohol";Portugal;Pernambuco;"European Union (EU)";MARITIMA;"0517600 - PORTO DE SALVADOR";13200;17732;10088
2006;22042900;"Other wine, grape must, fermented to added alcohol";Portugal;Pernambuco;Europe;MARITIMA;"0517600 - PORTO DE SALVADOR";13200;17732;10088
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Belgium;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1010500 - RIO GRANDE";13199;3375;3375
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Belgium;"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";13199;3375;3375
2006;22042900;"Other wine, grape must, fermented to added alcohol";Paraguay;"Rio Grande do Sul";"South America";RODOVIARIA;"0910600 - FOZ DO IGUACU";12783;24426;24426
2006;22042900;"Other wine, grape must, fermented to added alcohol";Paraguay;"Rio Grande do Sul";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0910600 - FOZ DO IGUACU";12783;24426;24426
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Angola;"São Paulo";"Africa (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";12772;2914;1601
2006;22042900;"Other wine, grape must, fermented to added alcohol";"United States";Pernambuco;"North America";MARITIMA;"0517600 - PORTO DE SALVADOR";12684;17732;9513
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United States";"Rio Grande do Sul";"North America";"VIA NAO DECLARADA";"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";12618;4575;2585
2006;22042900;"Other wine, grape must, fermented to added alcohol";"United States";"São Paulo";"North America";MARITIMA;"0817800 - PORTO DE SANTOS";12376;10790;10400
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;Paraná;"South America";"MEIOS PROPRIOS";"0145300 - PONTA PORA";12339;23565;23565
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;Paraná;"Southern Common Market (MERCOSUL)";"MEIOS PROPRIOS";"0145300 - PONTA PORA";12339;23565;23565
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Benin;"São Paulo";"Africa (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";12075;10350;10350
2006;22042900;"Other wine, grape must, fermented to added alcohol";Sweden;Pernambuco;Europe;MARITIMA;"0517600 - PORTO DE SALVADOR";12000;16120;9000
2006;22042900;"Other wine, grape must, fermented to added alcohol";Sweden;Pernambuco;"European Union (EU)";MARITIMA;"0517600 - PORTO DE SALVADOR";12000;16120;9000
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";AEREA;"0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS";11508;2625;1629
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United States";"Rio Grande do Sul";"North America";MARITIMA;"0817800 - PORTO DE SANTOS";10080;7560;840
2006;22042900;"Other wine, grape must, fermented to added alcohol";Paraguay;"Santa Catarina";"South America";RODOVIARIA;"0145300 - PONTA PORA";9532;24100;21476
2006;22042900;"Other wine, grape must, fermented to added alcohol";Paraguay;"Santa Catarina";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0145300 - PONTA PORA";9532;24100;21476
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Denmark;"Rio Grande do Sul";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";8417;2805;1833
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Denmark;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";8417;2805;1833
2006;22042900;"Other wine, grape must, fermented to added alcohol";Finland;Pernambuco;Europe;MARITIMA;"0517600 - PORTO DE SALVADOR";7920;11088;495
2006;22042900;"Other wine, grape must, fermented to added alcohol";Finland;Pernambuco;"European Union (EU)";MARITIMA;"0517600 - PORTO DE SALVADOR";7920;11088;495
2006;22042900;"Other wine, grape must, fermented to added alcohol";Bolivia;"Rio de Janeiro";"South America";RODOVIARIA;"0250151 - GUAJARA-MIRIM";6961;5822;750
2006;22042900;"Other wine, grape must, fermented to added alcohol";Bolivia;"Rio de Janeiro";"Andean Community";RODOVIARIA;"0250151 - GUAJARA-MIRIM";6961;5822;750
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Rio Grande do Sul";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";6802;2296;1920
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";6802;2296;1920
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";6779;2353;2582
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";6779;2353;2582
2006;22042900;"Other wine, grape must, fermented to added alcohol";Japan;"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";AEREA;"0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS";5875;1750;250
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Italy;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";5423;2709;1337
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Italy;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";5423;2709;1337
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Luxembourg;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";5354;1220;1220
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Luxembourg;"Rio Grande do Sul";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";5354;1220;1220
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Zona Não Declarada";"European Union (EU)";AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";5047;186;120
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;"Zona Não Declarada";Europe;AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";5047;186;120
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Angola;Paraná;"Africa (minus MIDDLE EAST)";MARITIMA;"0920600 - ITAJAI";4361;540;675
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"São Paulo";"South America";RODOVIARIA;"0145300 - PONTA PORA";4104;7812;11028
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"São Paulo";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0145300 - PONTA PORA";4104;7812;11028
2006;22042900;"Other wine, grape must, fermented to added alcohol";"Czech Republic";"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";3596;578;399
2006;22042900;"Other wine, grape must, fermented to added alcohol";"Czech Republic";"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1010500 - RIO GRANDE";3596;578;399
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United States";"Rio Grande do Sul";"North America";AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";3334;1667;570
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Estonia;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"1010500 - RIO GRANDE";3013;1304;720
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Estonia;"Rio Grande do Sul";Europe;MARITIMA;"1010500 - RIO GRANDE";3013;1304;720
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Chile;"Rio Grande do Sul";"South America";RODOVIARIA;"1010900 - URUGUAIANA";2893;1988;1125
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Vietnam;"São Paulo";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0817800 - PORTO DE SANTOS";2362;2013;2013
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Vietnam;"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";2362;2013;2013
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Suriname;"Rio Grande do Sul";"South America";MARITIMA;"0817800 - PORTO DE SANTOS";2325;1000;150
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Canada;"Rio Grande do Sul";"North America";MARITIMA;"0817800 - PORTO DE SANTOS";2202;450;450
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Netherlands;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";1898;451;419
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Netherlands;"Rio Grande do Sul";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";1898;451;419
2006;22042900;"Other wine, grape must, fermented to added alcohol";Uruguay;Pernambuco;"Southern Common Market (MERCOSUL)";MARITIMA;"0517600 - PORTO DE SALVADOR";1685;1008;540
2006;22042900;"Other wine, grape must, fermented to added alcohol";Uruguay;Pernambuco;"South America";MARITIMA;"0517600 - PORTO DE SALVADOR";1685;1008;540
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Estonia;"Rio Grande do Sul";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";1568;670;360
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Estonia;"Rio Grande do Sul";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";1568;670;360
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Espírito Santo";"European Union (EU)";MARITIMA;"0727600 - PORTO DE VITORIA";1535;142;124
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Espírito Santo";Europe;MARITIMA;"0727600 - PORTO DE VITORIA";1535;142;124
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Arab Emirates";"Rio Grande do Sul";"Middle East";AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";1446;363;180
2006;22042900;"Other wine, grape must, fermented to added alcohol";Angola;"São Paulo";"Africa (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";1160;312;180
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Switzerland;"Rio Grande do Sul";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";740;240;240
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Bulgaria;"Zona Não Declarada";"European Union (EU)";AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";712;82;41
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Bulgaria;"Zona Não Declarada";Europe;AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";712;82;41
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"São Paulo";"South America";RODOVIARIA;"0910600 - FOZ DO IGUACU";475;628;628
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"São Paulo";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0910600 - FOZ DO IGUACU";475;628;628
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United States";Reexportação;"North America";"MEIOS PROPRIOS";"0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO";360;633;164
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United States";"Minas Gerais";"North America";MARITIMA;"0817800 - PORTO DE SANTOS";271;140;102
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";252;113;113
2006;22042900;"Other wine, grape must, fermented to added alcohol";Cyprus;Pernambuco;Europe;AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";96;134;720
2006;22042900;"Other wine, grape must, fermented to added alcohol";Cyprus;Pernambuco;"European Union (EU)";AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";96;134;720
2006;22042900;"Other wine, grape must, fermented to added alcohol";Panama;"Rio Grande do Sul";"Central America and Caribbean";MARITIMA;"1010500 - RIO GRANDE";55;13;11
2006;22042900;"Other wine, grape must, fermented to added alcohol";India;"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";MARITIMA;"1010500 - RIO GRANDE";33;14;5
2006;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Togo;"São Paulo";"Africa (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";21;24;24
2005;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Rio Grande do Sul";"Southern Common Market (MERCOSUL)";RODOVIARIA;"0910600 - FOZ DO IGUACU";496014;1622175;1582211
2005;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Paraguay;"Rio Grande do Sul";"South America";RODOVIARIA;"0910600 - FOZ DO IGUACU";496014;1622175;1582211
